Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
62,29778,120751,538,25,3,4.37,48,0.58,2,3,0,1,0,3,0,0
22,42024,147688,844,43,4,3.05,60,0.25,2,1,2,1,0,1,1,0
29,41434,132621,460,13,1,4.63,48,0.4,2,1,1,0,1,0,0,0
52,130258,28865,825,31,1,2.03,60,0.51,0,0,0,0,0,4,1,0
44,119121,227281,672,86,3,9.27,60,0.84,2,0,1,1,1,0,1,0
63,81097,112051,578,53,2,20.37,12,0.86,1,0,2,0,0,1,1,0
44,74554,72497,300,20,3,13.71,12,0.35,1,1,1,0,0,1,1,0
32,25472,25095,498,114,1,24.31,12,0.53,1,3,0,0,0,2,1,0
21,88360,27980,436,49,4,5.75,36,0.74,2,0,1,0,1,0,0,0
24,64544,138247,839,9,2,14.52,36,0.31,1,3,2,1,1,1,0,0
58,65200,26416,739,45,4,24.6,60,0.5,0,3,1,1,1,0,1,0
43,148103,238302,409,107,1,14.58,48,0.12,0,2,0,1,0,3,0,0
64,35535,40308,417,90,1,5.79,60,0.22,1,3,2,0,1,0,0,0
34,29571,126435,433,48,4,24.07,12,0.82,1,2,0,0,0,1,0,0
24,17970,49361,684,111,2,24.57,24,0.32,1,3,1,1,1,3,0,0
50,99533,216164,401,47,1,7.31,24,0.42,2,2,1,1,1,2,0,0
23,88987,165621,421,16,1,15.13,60,0.28,1,1,1,1,0,0,0,0
21,92923,80996,764,117,4,3.25,36,0.43,1,3,2,0,0,1,0,0
24,82672,207359,656,6,1,9.74,12,0.33,1,1,2,0,1,4,0,0
56,52710,63906,505,97,3,20.64,48,0.13,1,3,0,0,1,1,1,0
50,58128,246787,747,62,3,12.12,60,0.39,3,3,0,0,0,0,0,0
41,145270,226516,424,114,4,9.51,12,0.7,1,2,0,1,0,2,1,0
39,104593,146548,613,36,1,18.13,60,0.13,1,3,2,1,0,0,1,0
68,79986,92440,739,118,4,9.24,36,0.85,2,3,2,0,0,2,1,0
69,28412,30826,624,54,2,14.88,60,0.75,0,3,0,1,0,3,0,0
25,83558,248542,544,68,4,23.47,36,0.26,1,3,0,1,1,2,0,0
46,48565,126620,337,9,2,19.32,60,0.58,0,0,0,1,0,2,0,1
20,37019,212493,794,74,1,15.37,48,0.15,0,3,1,1,1,4,0,0
19,114388,93049,448,111,4,18.85,36,0.54,0,1,2,1,1,1,1,0
29,130392,156316,646,76,1,21.11,60,0.66,1,3,0,1,0,4,0,0
56,110247,160490,830,37,4,12.84,24,0.63,2,3,2,0,1,0,1,0
69,43498,161134,356,9,4,2.36,36,0.89,3,3,0,0,0,0,1,1
20,42782,227524,778,29,1,5.13,48,0.55,0,3,2,1,1,2,1,0
28,24570,152169,662,87,3,9.73,48,0.77,2,0,1,1,0,1,0,1
44,62296,198674,654,27,4,4.61,24,0.23,3,1,2,0,0,1,0,0
20,140631,101526,667,70,3,8.45,12,0.34,3,1,2,0,1,4,1,0
58,91213,247544,743,115,2,22.51,12,0.48,2,0,2,1,0,4,0,0
45,41167,116280,618,34,1,7.48,60,0.4,0,1,1,0,1,2,1,0
35,81181,114884,763,107,3,3.21,12,0.5,3,1,1,1,0,0,0,0
50,38222,159839,740,75,4,15.19,24,0.7,2,2,0,0,1,2,0,0
26,139828,32504,572,62,3,15.11,36,0.19,3,3,2,1,1,2,1,0
44,105445,13667,671,22,3,9.11,60,0.61,1,3,0,0,0,1,1,0
27,100370,37345,804,71,4,9.1,12,0.12,1,0,2,0,0,3,1,0
19,146299,86262,664,85,3,6.06,12,0.69,0,2,1,0,1,1,0,0
53,55033,234162,301,96,3,12.79,24,0.27,2,1,2,1,0,1,1,0
20,38242,240952,383,80,2,7.91,24,0.27,0,3,1,0,1,2,0,0
37,110810,101859,765,115,3,11.2,60,0.4,0,1,0,1,1,0,1,0
41,108161,161789,848,58,1,16.87,48,0.31,1,2,1,0,1,2,0,0
47,93715,189462,412,105,1,13.62,48,0.45,0,1,1,1,1,4,0,0
52,68148,229171,360,98,4,21.24,60,0.28,2,2,2,0,0,2,1,0
39,63524,131352,657,86,4,18.69,48,0.65,3,0,0,1,1,4,0,0
38,16280,110511,684,40,3,10.37,24,0.39,3,0,1,0,0,1,0,0
31,135300,242381,770,19,2,12.79,60,0.65,0,2,1,0,0,3,1,0
26,38987,249149,598,18,4,19.11,48,0.76,0,3,0,1,0,2,1,0
63,82559,145325,729,110,3,10.75,48,0.34,1,1,1,0,1,0,1,0
50,66346,55606,674,83,3,7.5,36,0.69,3,1,2,0,0,2,0,0
20,148583,54977,808,44,4,21.18,60,0.76,0,0,1,0,1,3,0,0
67,75901,205725,544,30,2,16.47,48,0.79,1,0,1,0,1,2,1,0
18,55176,238153,318,45,4,11.49,60,0.45,3,2,1,0,1,1,0,1
31,90483,217681,356,117,2,13.77,24,0.11,2,3,1,1,1,3,1,0
69,42367,73142,769,116,1,18.56,12,0.51,1,2,1,0,0,4,1,0
37,68711,207644,650,61,2,4.55,12,0.24,2,2,0,0,0,3,0,0
37,131624,234812,610,87,1,5.84,60,0.19,0,1,2,1,1,3,0,0
25,124898,104697,554,111,4,23.49,24,0.79,3,3,0,0,0,3,1,1
56,73363,232273,405,113,3,11.16,36,0.34,1,3,2,0,1,1,1,0
53,19381,90701,607,82,1,18.03,48,0.63,2,0,1,1,0,1,1,0
39,106976,44127,579,5,1,22.67,12,0.82,0,0,2,0,0,1,1,0
51,134885,58315,648,12,1,12.32,48,0.78,3,2,2,0,1,3,1,0
50,129765,177027,804,103,3,3.14,48,0.65,3,3,2,0,1,4,0,0
35,116108,190597,533,64,4,4.85,24,0.55,0,2,0,0,1,3,1,0
23,48673,120055,458,59,4,16.27,48,0.47,2,1,1,1,1,1,0,0
43,30342,146678,741,19,1,15.05,48,0.88,3,2,2,1,1,2,1,0
29,147739,207151,452,66,4,16.14,24,0.42,1,2,0,1,1,4,0,0
48,147724,205706,531,76,2,20.25,24,0.7,3,2,0,1,1,0,0,0
57,128761,150672,471,62,4,20.38,60,0.46,3,3,1,0,1,4,0,0
57,107392,141263,456,86,2,5.96,48,0.35,2,3,0,1,1,1,0,0
57,144885,68301,633,109,1,6.58,24,0.29,0,0,2,0,0,3,1,0
49,142086,32694,402,46,1,3.62,60,0.37,0,0,1,1,0,3,1,0
53,63294,133527,359,97,4,9.34,36,0.45,0,2,2,0,0,3,1,0
49,113668,229263,739,115,1,10.75,12,0.2,1,1,2,0,1,4,1,0
38,58282,202060,774,71,1,22.51,12,0.59,2,1,1,1,1,4,0,0
43,145604,220010,550,26,4,6.38,60,0.64,3,1,0,0,1,0,0,0
61,34557,198856,518,25,3,9.99,60,0.23,2,2,0,0,0,0,1,0
26,34274,222744,659,89,1,23.6,48,0.61,2,2,0,0,1,4,1,0
61,130204,206700,687,15,2,19.85,24,0.82,3,2,1,0,0,0,1,0
68,146875,166087,536,87,3,7.86,36,0.4,3,0,2,0,1,4,1,0
51,30817,43690,607,6,4,13.92,60,0.28,3,3,2,0,1,4,1,0
65,29532,213453,544,86,3,7.49,60,0.45,2,1,0,1,0,0,1,0
35,129174,73639,386,112,3,12.36,12,0.43,0,0,1,1,0,0,1,0
31,36777,191718,455,79,2,22.92,48,0.33,1,2,0,0,1,0,0,1
48,113117,84297,450,24,2,19.92,48,0.25,2,0,1,1,1,1,0,1
41,124677,17011,430,14,3,18.31,12,0.12,1,3,2,0,1,1,1,0
50,129067,71137,749,66,2,6.79,24,0.32,0,2,1,0,1,2,1,0
35,23501,19792,783,90,2,8.83,12,0.23,1,0,2,0,1,2,1,0
60,20597,82106,787,118,3,6.83,12,0.14,0,3,1,1,0,0,0,0
29,140051,147774,773,13,4,18.07,24,0.62,3,1,1,1,1,1,0,0
35,16736,180331,419,5,3,7.79,36,0.35,0,2,0,1,0,4,1,1
30,16528,104325,501,26,3,9.72,12,0.58,3,1,0,0,0,4,0,1
64,20463,196839,783,109,1,15.04,12,0.28,2,3,2,1,0,4,1,0
20,35086,126563,633,110,4,5.52,12,0.56,2,1,0,0,1,0,0,0
41,25301,79561,457,0,4,19.37,24,0.41,3,1,1,1,1,3,0,0
38,136681,34270,522,20,4,2.2,24,0.23,3,3,0,0,1,0,0,0
34,82284,221140,687,94,4,24.9,12,0.17,3,1,2,0,1,4,1,1
62,77674,177031,701,11,2,6.62,24,0.28,1,2,2,1,1,2,0,0
62,119973,180759,727,19,4,18.17,60,0.64,0,2,2,0,1,1,1,0
35,55109,183626,792,40,3,9.09,12,0.85,3,3,1,0,0,1,0,1
65,139111,130180,532,83,2,7.3,48,0.59,3,0,0,0,1,4,1,0
64,63543,16395,812,33,1,2.4,60,0.48,2,3,0,0,0,2,1,0
41,29652,38628,748,66,3,22.59,48,0.74,3,0,0,1,0,3,1,0
54,111271,43028,553,28,3,14.12,24,0.56,3,1,2,1,0,0,0,0
50,48372,41658,833,24,2,10.27,36,0.56,1,1,0,1,0,0,0,0
28,40600,201518,365,23,2,16.12,12,0.66,3,0,1,1,0,1,0,0
40,97422,93343,383,98,1,2.79,36,0.86,2,0,0,0,1,1,1,0
67,30552,15639,816,90,1,15.83,36,0.48,2,2,2,1,1,3,1,0
47,126122,87527,746,91,2,24.8,12,0.82,3,0,0,1,0,3,0,0
22,87325,21670,459,54,2,10.13,24,0.86,3,1,2,0,0,0,0,0
27,92470,114477,456,71,2,14.74,60,0.37,2,2,0,0,1,3,0,1
45,48454,183373,570,43,3,6.98,60,0.17,3,0,2,0,0,1,1,0
29,106626,237698,422,20,1,24.22,12,0.27,2,3,1,0,1,4,1,0
69,101090,72691,832,43,4,5.93,36,0.77,3,0,2,1,0,4,0,0
63,42877,188825,787,23,3,4.19,60,0.19,0,0,2,1,0,1,0,0
49,95168,17454,470,53,1,16.41,60,0.79,2,1,0,1,0,4,1,0
20,27145,62918,697,12,4,9.41,48,0.65,2,3,2,1,1,4,1,0
35,49125,198420,569,106,1,21.71,48,0.69,2,1,1,0,1,4,0,0
35,36017,167229,559,96,4,8.2,48,0.33,3,0,2,1,0,3,0,0
40,84048,73286,413,37,4,15.21,36,0.61,3,0,0,0,1,4,1,1
31,78010,61828,811,39,1,17.15,60,0.39,0,0,0,0,0,3,0,0
54,70886,179120,697,111,3,13.76,24,0.58,1,2,0,1,0,0,0,0
27,104132,62093,740,18,1,6.96,36,0.61,3,3,1,1,1,3,0,1
48,137637,81994,470,28,3,10.33,48,0.63,2,3,0,0,0,2,1,0
38,138967,32026,588,32,3,9.98,48,0.41,1,3,0,1,1,2,1,0
46,56328,106538,733,53,2,16.46,12,0.78,0,3,0,0,0,4,1,1
18,25004,196309,378,70,1,10.32,24,0.9,3,0,0,0,0,4,1,0
65,132143,23859,503,97,1,23.34,48,0.85,0,3,2,1,0,1,0,0
46,42014,206562,794,51,2,24.29,48,0.34,1,0,2,1,1,1,0,0
52,103398,40458,719,93,4,16.45,12,0.63,0,2,1,0,1,4,0,0
29,108211,33141,540,104,3,8.8,36,0.83,0,0,0,0,1,0,1,0
22,34179,198694,543,9,1,20.87,36,0.6,1,0,0,1,0,0,0,0
24,94062,189670,571,27,4,12.43,60,0.13,2,2,1,0,0,0,0,0
23,136952,160423,504,106,1,6.51,12,0.86,1,1,0,0,1,2,1,0
54,79504,241049,642,115,2,5.07,12,0.84,2,1,1,1,0,4,0,0
37,97924,174955,819,19,4,15.76,12,0.62,2,3,1,0,0,2,1,0
34,109030,137551,783,91,1,9.62,36,0.52,1,1,1,1,0,0,0,1
40,40619,240244,839,107,2,6.76,24,0.51,0,0,1,1,0,0,0,0
42,131767,233572,480,38,1,5.16,24,0.19,3,3,2,1,1,0,1,0
61,106327,199200,809,54,2,18.47,48,0.8,1,0,1,0,1,1,1,0
37,83879,144336,586,105,2,17.61,24,0.3,2,1,1,1,1,2,1,0
29,47835,39310,524,118,3,7.05,60,0.47,1,0,2,1,1,1,0,0
39,40198,159384,588,27,4,12.97,24,0.2,3,0,2,0,0,3,1,0
26,119930,247755,821,13,2,8.33,48,0.78,1,1,0,1,0,1,1,0
53,62272,226779,353,68,3,14.62,24,0.29,1,3,0,0,1,1,1,0
25,149834,126170,828,77,3,18.46,12,0.84,1,3,1,1,0,0,1,0
30,112659,180527,308,49,4,11.57,36,0.87,1,0,1,1,0,0,1,0
51,54057,55240,584,26,4,24.59,36,0.5,0,1,2,1,1,2,1,0
65,79867,245272,641,23,2,6.59,48,0.18,1,0,1,1,0,1,0,0
67,121709,84640,485,115,1,9.44,48,0.18,2,2,0,1,1,1,0,0
27,76351,80621,816,39,2,21.36,48,0.42,0,0,1,1,0,3,0,0
40,78012,10954,356,71,4,21.3,60,0.84,2,3,2,0,1,3,1,0
34,92398,12055,737,73,1,5.7,60,0.82,1,0,1,1,1,2,1,0
66,107298,144831,473,116,4,18.32,24,0.32,1,0,1,0,0,3,1,0
58,64219,170386,765,75,2,18.48,36,0.28,1,1,1,0,0,1,1,0
55,33773,167371,616,75,3,7.0,48,0.53,3,3,0,1,1,0,0,0
28,81741,190025,452,116,3,16.64,36,0.44,2,2,2,1,1,3,1,1
29,49296,205391,753,97,3,15.56,12,0.82,2,0,2,0,0,2,0,0
69,97215,170003,594,117,1,14.62,48,0.19,2,3,0,1,0,1,0,0
32,78910,120558,395,70,1,4.67,36,0.71,2,0,2,0,0,3,0,0
21,93901,27803,558,56,2,9.54,48,0.87,0,2,0,1,1,3,0,0
38,110116,125579,454,1,1,11.07,36,0.89,0,0,0,0,0,1,1,0
31,53432,70921,512,71,3,16.47,24,0.74,0,1,2,0,1,2,1,0
69,25287,78288,630,41,2,16.45,48,0.23,0,1,2,0,0,0,1,0
52,22004,101358,378,46,1,6.41,60,0.81,3,2,0,0,1,2,0,1
26,116978,42094,546,3,2,21.05,36,0.83,1,2,2,0,1,3,1,1
47,66635,218679,305,77,4,3.89,36,0.12,3,3,1,1,0,2,1,0
53,138227,170342,680,87,1,10.95,48,0.83,3,3,0,1,0,2,0,0
24,78131,247230,663,103,1,3.26,36,0.66,0,0,0,1,0,3,1,1
31,20369,248435,763,57,3,14.39,24,0.51,1,0,1,1,1,3,1,0
68,149617,137360,418,21,3,19.02,36,0.87,1,0,1,1,1,4,1,0
61,33129,190927,506,2,4,13.0,60,0.34,1,3,0,0,0,0,0,0
59,143803,16372,468,35,2,7.37,24,0.26,0,0,0,0,0,2,1,0
18,143478,112408,424,53,3,24.69,12,0.77,2,3,1,0,1,4,1,1
59,55213,136358,725,78,3,5.3,24,0.48,1,1,2,0,0,0,0,0
59,92285,37877,629,65,2,21.82,36,0.31,2,0,0,1,1,4,0,0
32,29815,130015,528,1,4,21.53,12,0.48,3,2,2,1,0,3,0,1
43,130626,71258,497,98,4,4.24,12,0.72,0,0,0,1,0,2,0,0
55,15817,229814,773,12,1,10.59,24,0.46,0,0,0,0,1,1,0,0
19,119867,145952,848,19,1,7.37,60,0.49,2,3,0,0,0,0,0,0
68,21486,45582,541,61,4,15.94,48,0.43,0,3,1,1,0,4,0,0
21,62367,27427,366,73,2,2.48,36,0.67,0,1,0,1,1,1,1,0
69,50748,232749,770,49,4,2.41,60,0.42,3,0,2,0,0,0,1,0
61,133659,104325,768,101,4,23.85,36,0.32,0,3,1,1,0,2,1,0
60,72794,112649,748,98,3,20.77,24,0.2,0,2,0,0,0,4,0,0
55,26139,223744,634,89,3,15.84,36,0.81,1,3,1,1,0,3,0,0
25,135150,248252,538,100,3,13.88,12,0.4,2,0,0,1,0,2,0,0
38,142912,150475,838,18,4,21.33,36,0.37,2,1,0,0,0,1,1,0
34,28358,56254,467,31,2,8.21,24,0.48,3,2,1,1,0,0,0,0
32,142939,111567,347,109,1,14.51,36,0.59,3,1,0,1,1,0,1,0
59,37733,86555,728,107,2,14.58,60,0.29,2,0,2,1,0,1,1,0
63,119932,74791,498,105,4,20.71,48,0.75,3,2,2,0,0,4,0,0
32,23186,167941,823,102,4,16.46,24,0.22,2,0,0,0,1,1,1,0
48,83444,53292,622,54,2,6.56,12,0.53,2,2,1,1,0,0,0,0
37,36682,146250,511,59,2,9.39,12,0.13,1,3,2,1,1,1,1,0
24,78223,155207,813,105,1,6.34,60,0.81,3,2,1,0,1,2,0,0
34,22786,247220,564,87,4,7.93,48,0.76,1,1,2,1,0,2,0,0
31,87843,83071,331,2,4,19.19,60,0.61,0,2,1,0,1,1,0,0
32,45682,163149,786,119,1,22.92,36,0.28,3,1,2,1,0,0,0,0
55,93737,25884,715,6,1,8.54,24,0.54,2,3,1,1,0,0,0,0
18,102272,243913,810,3,1,9.8,36,0.76,2,3,1,1,0,2,1,1
37,25475,236087,671,76,4,13.39,60,0.82,2,2,1,0,1,0,1,1
44,33215,150498,454,112,2,16.34,48,0.22,1,2,0,1,0,3,0,0
61,89737,94266,603,15,3,10.08,48,0.55,1,0,1,1,0,0,0,0
19,141278,197533,369,14,1,17.98,24,0.89,1,2,1,1,1,1,1,0
40,145228,10941,746,67,1,4.63,60,0.6,3,2,2,0,0,1,1,0
63,83905,71680,446,72,1,24.15,36,0.25,1,0,1,1,0,0,1,0
26,27719,34427,563,102,3,13.75,24,0.23,3,1,1,1,0,1,1,1
56,27778,169040,582,57,1,10.74,48,0.72,2,2,2,1,1,4,1,0
59,30184,135971,493,103,4,9.99,48,0.13,3,1,1,1,1,0,1,0
37,56697,76419,461,15,2,19.61,60,0.24,1,1,0,1,1,4,0,0
49,97238,102298,531,52,4,21.02,48,0.27,1,2,0,1,1,4,1,0
21,26715,51363,430,69,1,17.23,48,0.65,1,0,2,0,0,1,1,0
57,129450,206094,382,50,1,5.68,24,0.44,2,0,1,0,1,3,0,0
27,144592,70262,529,75,4,19.57,24,0.83,2,0,1,1,1,2,1,0
24,140851,78310,539,90,4,11.53,12,0.69,0,2,1,0,1,2,1,0
54,79352,119210,731,93,2,22.46,12,0.17,0,1,0,0,0,1,0,0
49,75374,71066,630,8,1,12.49,48,0.18,2,3,2,1,0,0,0,0
50,23811,211084,470,19,2,12.05,36,0.17,3,0,0,1,1,1,0,0
22,119363,19547,447,13,1,23.63,36,0.11,2,0,0,0,1,0,1,1
47,55265,128759,518,44,2,9.07,48,0.81,1,3,0,0,1,1,1,0
22,118702,113352,385,83,4,14.81,12,0.78,2,3,2,1,0,1,1,1
47,131295,126489,688,110,2,9.51,12,0.77,0,1,1,0,1,0,1,0
32,132744,136277,644,19,1,3.72,36,0.52,1,3,1,1,0,0,1,0
32,80714,125895,618,59,2,3.57,60,0.18,3,2,1,1,0,0,0,0
50,49612,38589,738,82,1,17.36,24,0.88,3,0,1,0,0,1,0,0
63,74301,90834,515,0,1,12.7,36,0.81,1,0,0,0,1,1,0,0
31,148008,230119,417,60,4,16.46,48,0.23,2,2,1,1,1,1,0,0
21,50976,29879,368,95,3,14.13,48,0.22,2,0,0,0,1,1,0,0
50,24555,57048,739,105,3,5.23,24,0.79,2,2,2,1,0,4,0,0
28,130727,153047,651,20,1,14.25,24,0.39,2,2,2,0,1,2,0,0
21,71061,109839,833,10,4,15.98,12,0.7,1,3,0,1,0,3,1,0
49,131870,82926,597,48,4,3.33,60,0.63,3,0,2,1,0,1,1,0
62,110916,183949,526,60,4,24.73,60,0.51,0,1,2,0,0,2,1,0
53,49227,8181,772,91,2,11.52,12,0.38,1,1,1,0,1,1,0,0
38,99887,145746,707,113,1,20.69,60,0.1,2,2,0,0,1,2,1,0
28,77491,233452,587,36,1,10.05,48,0.45,3,3,2,0,0,0,0,0
61,67400,186862,539,105,2,12.3,12,0.81,3,3,1,0,0,0,0,0
20,136542,36207,594,23,3,10.89,60,0.82,3,2,0,0,1,2,0,0
60,44129,103976,606,91,3,15.82,60,0.68,1,0,0,1,1,4,1,0
48,44693,122372,600,9,2,2.7,60,0.84,0,1,2,1,1,4,1,0
53,23774,175436,737,106,2,21.21,48,0.51,0,2,1,0,1,2,0,0
37,73592,164134,328,47,4,11.68,36,0.65,1,3,2,1,1,2,0,0
38,125569,117402,840,57,4,13.21,48,0.7,0,2,0,0,0,3,1,0
27,65243,234289,482,68,2,22.27,36,0.43,1,3,2,1,1,4,0,0
32,21818,89022,757,2,1,18.09,12,0.86,3,2,2,1,1,0,0,0
32,143785,226440,727,67,3,3.06,60,0.16,0,0,0,0,0,1,0,0
27,83594,151407,505,63,3,9.36,36,0.57,0,1,0,1,1,0,1,1
43,115020,95850,460,43,2,7.76,24,0.74,3,0,0,1,1,2,0,0
38,138300,38733,455,50,4,6.8,48,0.16,1,2,0,1,0,4,1,0
35,142854,221979,708,88,2,24.95,48,0.42,2,3,0,1,0,1,0,1
49,58739,33302,596,73,1,6.1,48,0.6,1,1,0,0,0,0,1,0
67,57943,233238,724,97,2,4.18,36,0.5,2,3,1,1,1,0,1,0
61,52528,118904,633,53,1,4.6,36,0.83,1,1,1,0,1,1,1,0
38,65036,36527,734,103,2,7.21,60,0.76,3,3,1,0,0,1,1,0
28,37351,200195,477,60,3,8.56,24,0.6,3,2,1,1,1,3,0,0
23,65393,248228,503,36,2,7.23,60,0.71,1,2,2,1,0,4,1,1
65,21505,125023,614,91,1,17.69,60,0.2,3,1,2,1,0,4,0,0
51,87714,92121,754,80,3,14.55,36,0.34,3,2,0,0,1,4,0,0
36,27381,155339,826,65,4,19.86,60,0.36,2,3,1,1,0,3,0,1
29,123808,219298,485,5,4,2.74,24,0.72,1,0,0,0,0,2,1,0
21,97557,135039,652,107,1,18.56,48,0.51,0,2,1,0,0,1,0,0
64,16140,241501,738,47,4,23.55,36,0.33,3,2,2,0,0,4,1,0
24,91851,199931,583,4,2,9.83,60,0.81,2,0,0,1,1,4,0,0
30,91064,129967,654,18,2,15.02,24,0.3,2,0,0,1,0,2,1,0
23,67518,101506,739,47,3,21.76,36,0.89,3,1,0,0,1,4,0,0
43,49123,114363,687,39,3,23.89,12,0.74,2,2,1,0,0,2,1,1
53,120710,169423,703,41,1,19.1,36,0.88,3,3,0,0,0,4,1,0
66,16456,115149,513,86,4,2.63,36,0.64,2,1,0,1,0,1,1,0
45,137886,41702,757,117,3,23.63,24,0.33,0,2,0,0,0,4,1,0
34,67691,161577,469,118,4,10.82,60,0.16,3,3,1,1,0,2,1,0
25,52661,152393,785,40,4,14.63,36,0.62,3,2,0,1,1,4,0,0
31,62066,103615,561,58,1,2.05,48,0.11,2,1,2,0,1,3,0,0
36,41164,114919,846,78,1,9.84,24,0.77,1,1,0,1,1,0,0,1
40,114296,34378,684,52,2,15.6,48,0.81,0,1,1,1,1,4,0,0
29,128045,29011,400,75,2,18.12,36,0.64,2,1,2,0,0,1,1,0
43,64576,91557,765,64,1,5.6,36,0.48,1,3,1,0,1,3,0,0
43,39240,199985,458,39,2,18.87,36,0.72,0,2,2,1,0,3,0,0
33,138610,176111,566,33,2,6.53,12,0.5,1,1,2,0,1,0,0,0
32,30006,86929,800,4,2,4.23,48,0.59,3,2,0,0,1,2,0,0
26,15104,48413,639,18,1,10.36,36,0.21,3,0,0,0,0,2,1,0
18,76138,179666,474,90,1,23.35,24,0.53,0,0,2,0,0,3,0,0
55,66493,115954,497,71,1,22.22,24,0.33,0,0,1,0,1,2,0,0
41,103253,217762,574,98,1,24.09,12,0.3,2,3,2,0,1,3,0,0
60,141258,114473,711,11,2,22.54,48,0.87,2,2,0,0,0,1,1,0
69,100294,200549,450,79,2,3.43,12,0.17,1,2,1,0,0,2,0,0
23,60936,40246,456,74,1,18.69,60,0.16,2,1,0,0,0,0,0,0
44,28057,202508,498,91,2,20.17,48,0.11,2,0,2,0,1,3,1,0
47,73921,240663,403,35,1,7.5,24,0.39,2,2,1,0,1,4,1,0
30,53589,140504,668,71,1,2.86,36,0.78,0,2,2,0,0,1,0,0
21,35754,237744,690,40,4,24.66,36,0.33,2,0,1,0,0,4,0,0
47,20571,230996,591,68,2,6.9,48,0.59,0,3,0,0,0,2,1,0
39,49095,86196,775,20,3,10.35,60,0.42,1,2,0,0,1,4,1,0
66,97604,132271,468,26,2,8.4,12,0.42,2,2,1,1,1,3,1,0
40,113303,150187,314,29,4,13.36,60,0.51,0,0,2,0,0,3,0,1
46,72787,193302,586,42,4,17.85,12,0.27,3,0,0,1,1,3,1,0
59,110086,187615,685,79,4,16.88,36,0.32,2,0,0,0,1,3,1,0
30,103641,173312,314,9,3,18.21,60,0.24,2,3,2,1,1,2,0,0
50,34600,193686,787,19,1,3.28,12,0.11,3,3,0,1,1,2,0,0
58,93244,232212,616,84,3,21.16,12,0.4,1,3,2,0,0,1,1,0
42,63456,76908,632,21,4,21.46,36,0.76,1,2,2,1,1,0,0,0
49,110443,88318,539,38,1,8.36,36,0.86,0,3,1,0,0,3,0,0
61,35858,96926,463,6,4,6.49,24,0.12,0,1,0,0,1,0,0,1
35,29733,140904,739,83,4,15.03,36,0.44,2,3,0,1,1,3,1,1
60,89879,22491,661,96,3,14.48,48,0.18,2,1,1,0,1,3,1,0
63,51152,18730,849,37,1,11.48,36,0.75,1,1,2,0,1,4,0,0
58,73375,151599,685,79,2,14.91,24,0.35,1,0,2,0,1,1,0,0
27,70387,224061,842,113,2,21.43,24,0.66,0,2,2,0,0,0,0,0
60,74669,248316,660,71,3,9.61,24,0.58,1,1,0,1,1,4,1,0
30,48611,73664,480,101,1,22.43,60,0.88,0,1,1,1,1,3,1,0
33,113676,122773,818,1,1,22.17,12,0.6,3,1,0,1,0,2,0,0
67,66404,12293,503,60,3,16.54,12,0.82,1,3,1,0,1,1,1,1
18,148147,45331,815,39,3,10.32,48,0.46,3,3,0,1,1,2,0,0
55,44626,122928,522,104,4,4.93,12,0.36,3,0,0,0,0,4,0,0
27,90098,164173,702,86,3,21.76,60,0.63,0,0,1,0,0,4,1,0
22,92901,86265,558,37,3,22.57,48,0.33,3,1,2,0,1,4,0,1
22,35599,224725,602,100,1,20.78,12,0.54,2,1,2,1,1,4,1,0
26,129200,146661,441,104,1,23.9,48,0.12,2,1,0,0,0,3,1,0
23,47390,76641,576,55,1,18.68,24,0.22,1,3,1,1,1,0,1,0
51,114125,238166,663,91,4,21.47,36,0.38,1,2,1,1,0,0,1,0
67,38106,71752,665,54,4,8.0,24,0.16,0,2,1,0,1,4,1,0
32,63454,45446,557,91,4,12.0,24,0.13,3,3,2,0,0,0,0,1
20,26943,46851,529,26,2,20.88,48,0.82,3,2,0,1,0,3,0,1
66,29586,52921,777,9,2,23.85,48,0.51,1,2,0,0,0,1,1,0
54,77293,26914,748,84,1,10.24,60,0.14,2,1,0,1,1,0,0,0
22,134656,19568,688,36,4,23.67,36,0.19,1,2,0,1,1,0,1,0
46,107896,48225,612,53,1,18.34,24,0.41,1,2,0,1,0,1,0,0
33,135749,165014,408,29,4,6.5,12,0.57,0,1,1,0,1,2,0,0
52,82636,95575,721,3,3,18.78,24,0.18,1,1,1,0,1,1,1,1
38,79262,43093,607,58,4,24.55,36,0.44,3,1,1,1,0,3,0,1
45,67067,104349,451,86,3,24.99,36,0.44,3,1,2,0,1,1,1,0
61,120443,150811,773,112,4,16.34,24,0.14,2,2,0,1,1,4,1,0
27,138884,41649,495,80,2,24.12,36,0.66,1,3,1,1,1,3,0,0
18,65950,8978,778,96,1,23.7,36,0.35,2,3,0,1,0,4,0,0
60,56208,238811,594,2,1,20.2,12,0.55,2,0,2,0,1,4,0,1
27,126387,98632,671,40,3,10.49,24,0.15,1,3,0,0,0,2,0,0
48,115783,118062,424,32,3,2.82,48,0.14,2,1,2,0,1,4,1,0
18,108632,57655,842,53,4,14.85,36,0.44,3,0,2,1,0,4,1,0
56,49119,138981,678,22,1,10.58,24,0.11,0,1,2,0,0,2,1,0
23,149928,188336,674,78,2,9.28,24,0.64,3,1,0,0,0,0,1,0
35,108883,95428,729,106,1,17.7,24,0.21,3,0,0,1,1,4,1,0
